x (m),y (m),z (m)
106.77,-16.120001,12.215
105.79,-16.120001,12.215
104.81,-16.120001,12.215
103.83,-16.120001,12.215
102.85,-16.120001,12.215
101.87,-16.120001,12.215
100.89,-16.120001,12.215
99.910004,-16.120001,12.215
98.93,-16.120001,12.215
97.949997,-16.120001,12.215
96.970001,-16.120001,12.215
95.989998,-16.120001,12.215
95.010002,-16.120001,12.215
94.029999,-16.120001,12.215
93.050003,-16.120001,12.215
92.07,-16.120001,12.215
91.089996,-16.120001,12.215
90.110001,-16.120001,12.215
89.129997,-16.120001,12.215
88.150002,-16.120001,12.215
87.169998,-16.120001,12.215
86.190002,-16.120001,12.215
85.209999,-16.120001,12.215
84.230003,-16.120001,12.215
83.25,-16.120001,12.215
82.269997,-16.120001,12.215
82.269997,-16.120001,11.22
107.75,-16.120001,7.2857141
107.75,-16.120001,7.9414287
107.75,-16.120001,8.5971432
107.75,-16.120001,9.2528572
107.75,-16.120001,9.9085712
107.75,-16.120001,10.564285
107.75,-16.120001,11.22
85.910004,-16.120001,6.6300001
87.365997,-16.120001,6.6300001
88.821999,-16.120001,6.6300001
90.278,-16.120001,6.6300001
91.734001,-16.120001,6.6300001
92.461998,-16.120001,6.6300001
94.646004,-16.120001,6.6300001
96.830002,-16.120001,6.6300001
98.286003,-16.120001,6.6300001
99.014,-16.120001,6.6300001
102.654,-16.120001,6.6300001
104.11,-16.120001,6.6300001
104.838,-16.120001,6.6300001
105.566,-16.120001,6.6300001
104.838,-16.120001,11.22
103.382,-16.120001,11.22
102.654,-16.120001,11.22
101.198,-16.120001,11.22
99.741997,-16.120001,11.22
99.014,-16.120001,11.22
95.374001,-16.120001,11.22
91.734001,-16.120001,11.22
88.094002,-16.120001,11.22
86.638,-16.120001,11.22
85.910004,-16.120001,11.22
85.181999,-16.120001,11.22
84.454002,-16.120001,11.22
82.998001,-16.120001,11.22
106.77,-16.120001,10.302
105.79,-16.120001,10.302
104.81,-16.120001,10.302
103.83,-16.120001,10.302
102.85,-16.120001,10.302
101.87,-16.120001,10.302
100.89,-16.120001,10.302
99.910004,-16.120001,10.302
98.93,-16.120001,10.302
97.949997,-16.120001,10.302
96.970001,-16.120001,10.302
95.989998,-16.120001,10.302
95.010002,-16.120001,10.302
94.029999,-16.120001,10.302
93.050003,-16.120001,10.302
92.07,-16.120001,10.302
91.089996,-16.120001,10.302
90.110001,-16.120001,10.302
89.129997,-16.120001,10.302
88.150002,-16.120001,10.302
87.169998,-16.120001,10.302
86.190002,-16.120001,10.302
85.209999,-16.120001,10.302
84.230003,-16.120001,10.302
83.25,-16.120001,10.302
82.269997,-16.120001,10.302
106.77,-16.120001,9.3839998
105.79,-16.120001,9.3839998
104.81,-16.120001,9.3839998
103.83,-16.120001,9.3839998
102.85,-16.120001,9.3839998
101.87,-16.120001,9.3839998
100.89,-16.120001,9.3839998
99.910004,-16.120001,9.3839998
98.93,-16.120001,9.3839998
97.949997,-16.120001,9.3839998
96.970001,-16.120001,9.3839998
95.989998,-16.120001,9.3839998
95.010002,-16.120001,9.3839998
94.029999,-16.120001,9.3839998
93.050003,-16.120001,9.3839998
92.07,-16.120001,9.3839998
