x (m),y (m),z (m)
107.75,-7.1350002,14.545892
107.75,-7.1350002,15.245955
107.75,-7.1350002,16.646084
108.15,-6.9050002,18.746273
108.95,-6.4450002,18.046211
108.95,-6.4450002,17.346148
108.95,-6.4450002,16.646084
108.95,-6.4450002,15.946019
108.95,-6.4450002,15.245955
108.95,-6.4450002,14.545892
108.95,-6.4450002,13.145764
108.95,-6.4450002,12.445701
108.95,-6.4450002,10.34551
108.95,-6.4450002,8.2453184
108.95,-6.4450002,5.4450636
107.75,-7.1350002,18.746273
108.95,-6.4450002,18.746273
108.35,-4.8499999,5.6784182
108.35,-4.8499999,7.5452547
108.35,-4.8499999,6.6118364
108.35,-4.8499999,8.478673
108.35,-4.8499999,9.4120913
108.35,-4.8499999,10.34551
108.35,-4.8499999,11.278928
108.35,-4.8499999,12.212346
108.35,-4.8499999,13.145764
108.35,-4.8499999,14.079183
108.35,-4.8499999,15.012601
108.35,-4.8499999,15.946019
108.35,-4.8499999,17.812857
108.55,-4.9650002,4.7449999
108.95,-5.1950002,7.5452547
108.95,-5.1950002,8.2453184
108.95,-5.1950002,8.9453821
108.95,-5.1950002,9.6454458
108.95,-5.1950002,11.045573
108.95,-5.1950002,11.745637
108.95,-5.1950002,16.646084
108.95,-5.1950002,17.346148
108.95,-5.1950002,18.046211
108.55,-4.9650002,18.746273
108.15,-4.7350001,18.746273
107.75,-4.5050001,15.946019
107.75,-4.5050001,13.845828
107.75,-4.5050001,13.145764
107.75,-4.5050001,10.34551
107.75,-4.5050001,8.2453184
107.75,-4.5050001,7.5452547
107.75,-4.5050001,6.1451273
107.75,-4.5050001,5.4450636
108.95,-5.1950002,4.7449999
108.95,-5.1950002,18.746273
108.35,-2.9100001,5.6784182
108.35,-2.9100001,8.478673
108.35,-2.9100001,6.6118364
108.35,-2.9100001,7.5452547
108.35,-2.9100001,9.4120913
108.35,-2.9100001,10.34551
108.35,-2.9100001,11.278928
108.35,-2.9100001,12.212346
108.35,-2.9100001,13.145764
108.35,-2.9100001,14.079183
108.35,-2.9100001,15.012601
108.35,-2.9100001,15.946019
108.35,-2.9100001,17.812857
108.55,-2.7950001,4.7449999
108.15,-3.0250001,4.7449999
107.75,-3.2550001,6.845191
107.75,-3.2550001,8.2453184
107.75,-3.2550001,8.9453821
107.75,-3.2550001,11.045573
107.75,-3.2550001,11.745637
107.75,-3.2550001,12.445701
107.75,-3.2550001,13.145764
107.75,-3.2550001,13.845828
107.75,-3.2550001,14.545892
107.75,-3.2550001,15.245955
